datetime,spx_open,spx_high,spx_low,spx_close,spx_volume,vix_open,vix_high,vix_low,vix_close,vix_volume,spy_open,spy_high,spy_low,spy_close,spy_volume,date,time,bar_number,spx_ret_15m,spx_logret_15m,vix_ret_15m,spy_ret_15m,spy_dollar_volume_proxy,spy_cum_dollar_volume_proxy,spy_cum_volume,spy_vwap
2026-04-21 12:30:00-04:00,7087.1298828125,7094.919921875,7081.02978515625,7082.2998046875,60799000,19.950000762939453,20.100000381469727,19.809999465942383,20.09000015258789,0.0,706.3314208984375,707.1400146484375,705.6599731445312,705.8499755859375,778147,2026-04-21,12:30:00,13,-0.0006787052390243575,-0.0006789356636911492,0.007017512997218089,-0.000722025279179972,549540371.0178019,13859386165.60376,19562711,708.4593830376455
2026-04-21 12:45:00-04:00,7082.3701171875,7090.06005859375,7079.43994140625,7079.93994140625,54502000,20.06999969482422,20.149999618530273,19.940000534057617,20.149999618530273,0.0,705.8499755859375,706.6199951171875,705.510009765625,705.5800170898438,939565,2026-04-21,12:45:00,14,-0.00033320578714957083,-0.0003332613125319739,0.0029865338719101686,-0.0003824587453865602,663242072.264913,14522628237.868673,20502276,708.3422463861414
2026-04-21 13:00:00-04:00,7079.81982421875,7086.8701171875,7067.47021484375,7070.72998046875,75308000,20.139999389648438,20.479999542236328,20.020000457763672,20.479999542236328,0.0,705.5800170898438,706.3087768554688,704.3200073242188,704.7100219726562,2788371,2026-04-21,13:00:00,15,-0.001300852975268385,-0.0013016998189936402,0.016377167739625165,-0.0012330211969094895,1966116460.749939,16488744698.618612,23290647,707.9556312290772
2026-04-21 13:15:00-04:00,7070.7099609375,7072.89013671875,7062.08984375,7069.77978515625,64999000,20.459999084472656,20.700000762939453,20.40999984741211,20.479999542236328,0.0,704.7100219726562,704.969970703125,703.8400268554688,704.6900024414062,1825099,2026-04-21,13:15:00,16,-0.0001343843302070713,-0.00013439336058951312,0.0,-2.8408182977113228e-05,1285782245.5,17774526944.11861,25115746,707.7045190741542
2026-04-21 13:30:00-04:00,7069.72998046875,7095.7900390625,7069.56982421875,7089.240234375,75406000,20.469999313354492,20.469999313354492,19.84000015258789,19.84000015258789,0.0,704.6799926757812,707.4099731445312,704.6400146484375,706.5,2644326,2026-04-21,13:30:00,17,0.002752624524402947,0.002748842991353584,-0.031249970896168877,0.002568501826793357,1867378938.34021,19641905882.45882,27760072,707.5596159281871
2026-04-21 13:45:00-04:00,7089.1298828125,7089.169921875,7077.08984375,7081.5498046875,53426000,19.84000015258789,20.030000686645508,19.84000015258789,19.920000076293945,0.0,706.510009765625,706.5499877929688,705.3099975585938,705.7949829101562,1344657,2026-04-21,13:45:00,18,-0.0010848030865436842,-0.0010853919112889798,0.004032254188043316,-0.0009979010471956595,949173192.2192993,20591079074.67812,29104729,707.4822471179209
2026-04-21 14:00:00-04:00,7081.47021484375,7087.81005859375,7078.58984375,7082.509765625,70172000,19.889999389648438,19.93000030517578,19.729999542236328,19.889999389648438,0.0,705.7949829101562,706.510009765625,705.469970703125,705.9199829101562,1115021,2026-04-21,14:00:00,19,0.00013555802952414098,0.00013554884236377518,-0.001506058560773349,0.00017710525439640357,787167645.0222371,21378246719.70036,30219750,707.4263261509562
2026-04-21 14:15:00-04:00,7082.64990234375,7085.43994140625,7072.18017578125,7074.4501953125,62936000,19.8799991607666,20.18000030517578,19.809999465942383,20.149999618530273,0.0,705.9199829101562,706.1799926757812,704.7100219726562,705.0989990234375,1777044,2026-04-21,14:15:00,20,-0.0011379539992472099,-0.0011386019605126307,0.013071907333348065,-0.0011629985077546978,1253401860.2705078,22631648579.970867,31996794,707.3098817328657
2026-04-21 14:30:00-04:00,7074.35986328125,7080.990234375,7074.35986328125,7078.31005859375,56229000,20.149999618530273,20.149999618530273,19.959999084472656,19.959999084472656,0.0,705.094970703125,705.77001953125,705.094970703125,705.4400024414062,971837,2026-04-21,14:30:00,21,0.0005456061142119495,0.0005454573253143025,-0.009429307079633409,0.0004836248788340214,685567831.7223511,23317216411.69322,32968631,707.2546145969245
2026-04-21 14:45:00-04:00,7078.2998046875,7091.1298828125,7073.85009765625,7087.39013671875,72727000,19.979999542236328,20.030000686645508,19.649999618530273,19.700000762939453,0.0,705.4299926757812,706.8900146484375,705.0203247070312,706.3200073242188,1745835,2026-04-21,14:45:00,22,0.0012828031055203137,0.0012819810165929368,-0.013025968610162031,0.0012474553183359216,1232693559.0985107,24549909970.79173,34714466,707.1953798970069
2026-04-21 15:00:00-04:00,7087.27978515625,7096.2099609375,7087.16015625,7089.35986328125,74441000,19.729999542236328,19.729999542236328,19.469999313354492,19.649999618530273,0.0,706.3300170898438,707.3099975585938,706.1900024414062,706.614990234375,1712100,2026-04-21,15:00:00,23,0.00027791987240766147,0.00027788125983363443,-0.002538129059529992,0.00041763351893964185,1209949624.9267578,25759859595.718487,36426566,707.1723311969206
2026-04-21 15:15:00-04:00,7089.4501953125,7101.35009765625,7087.85009765625,7101.10009765625,84913000,19.579999923706055,19.649999618530273,19.450000762939453,19.489999771118164,0.0,706.6699829101562,707.780029296875,706.25,707.7249755859375,2038437,2026-04-21,15:15:00,24,0.001656035890603924,0.001654666175159747,-0.008142486031461615,0.0015708488595669312,1441687968.9627686,27201547564.681255,38465003,707.1765356337359
2026-04-21 15:30:00-04:00,7101.080078125,7102.4501953125,7050.2001953125,7054.10986328125,138108000,19.469999313354492,20.850000381469727,19.459999084472656,20.81999969482422,0.0,707.719970703125,707.8699951171875,702.6400146484375,703.1799926757812,4622610,2026-04-21,15:30:00,25,-0.006617317560487446,-0.006639309076588162,0.0682401200269358,-0.0064219620148255885,3256921514.0618896,30458469078.743145,43087613,706.8961810147883
2026-04-21 15:45:00-04:00,7054.6201171875,7069.93017578125,7054.47021484375,7064.31005859375,324985000,20.739999771118164,20.739999771118164,20.290000915527344,20.290000915527344,0.0,703.2000122070312,704.9500122070312,703.1099853515625,704.1400146484375,7500487,2026-04-21,15:45:00,26,0.0014459932592765234,0.0014449488177383785,-0.025456233768756054,0.0013652578040554975,5280842910.986227,35739311989.72937,50588100,706.476661304326
2026-04-22 09:30:00-04:00,7102.91015625,7117.31982421875,7102.91015625,7110.89013671875,93476303,18.989999771118164,19.110000610351562,18.93000030517578,19.110000610351562,0.0,709.1500244140625,709.3300170898438,708.219970703125,708.7000122070312,3536509,2026-04-22,09:30:00,1,0.006593719377922191,0.006572075898894525,-0.05815673986849168,0.006475981287429766,2506500753.75,2506500753.75,3536509,708.75
2026-04-22 09:45:00-04:00,7110.85986328125,7118.41015625,7106.39013671875,7117.2998046875,120792146,19.110000610351562,19.18000030517578,19.0,19.110000610351562,0.0,708.7000122070312,709.489990234375,708.239990234375,709.3900146484375,1338145,2026-04-22,09:45:00,2,0.0009013875682950534,0.0009009815624825279,0.0,0.0009736170869496519,948798328.6220297,3455299082.37203,4874654,708.8296076751354
2026-04-22 10:00:00-04:00,7117.509765625,7124.919921875,7111.89013671875,7124.8798828125,113514167,19.100000381469727,19.200000762939453,19.040000915527344,19.040000915527344,0.0,709.3900146484375,710.1500244140625,708.760009765625,710.0999755859375,1457385,2026-04-22,10:00:00,3,0.001065021613956496,0.001064454880790322,-0.003662987576583343,0.0010008048081306953,1034262417.6940918,4489561500.066121,6332039,709.0230335072354
2026-04-22 10:15:00-04:00,7124.759765625,7130.4599609375,7124.759765625,7129.0400390625,102938767,19.010000228881836,19.030000686645508,18.959999084472656,18.979999542236328,0.0,710.0999755859375,710.7000122070312,710.0999755859375,710.52001953125,1674866,2026-04-22,10:15:00,4,0.0005838914225115843,0.0005837210242400914,-0.0031513324793006614,0.0005915278971329041,1189891805.1290283,5679453305.19515,8006905,709.3194318148087
2026-04-22 10:30:00-04:00,7129.1201171875,7130.43994140625,7118.93994140625,7120.93017578125,101412512,18.959999084472656,19.190000534057617,18.959999084472656,19.1299991607666,0.0,710.510009765625,710.6500244140625,709.4650268554688,709.719970703125,1483677,2026-04-22,10:30:00,5,-0.001137581390595832,-0.0011382289274362023,0.007903035940358016,-0.0011260046249685907,1053329078.6317749,6732782383.826925,9490582,709.4172289778356
2026-04-22 10:45:00-04:00,7121.080078125,7127.68017578125,7119.14013671875,7124.47998046875,78567679,19.139999389648438,19.219999313354492,19.06999969482422,19.1299991607666,0.0,709.7100219726562,710.3400268554688,709.5,710.0399780273438,1024099,2026-04-22,10:45:00,6,0.0004985029483328685,0.000498378737017191,0.0,0.0004508923764703354,727069327.7068278,7459851711.533752,10514681,709.4700934373333
2026-04-22 11:00:00-04:00,7124.419921875,7125.97998046875,7117.1298828125,7122.39990234375,72824266,19.1299991607666,19.309999465942383,19.1299991607666,19.25,0.0,710.0499877929688,710.22998046875,709.2901000976562,709.8400268554688,765655,2026-04-22,11:00:00,7,-0.00029196209838511233,-0.00029200472761559126,0.006272913983159212,-0.0002816055124537087,543451737.6826986,8003303449.216452,11280336,709.4915833372739
2026-04-22 11:15:00-04:00,7122.68017578125,7128.81005859375,7119.66015625,7126.72021484375,72324537,19.25,19.309999465942383,19.149999618530273,19.280000686645508,0.0,709.8599853515625,710.530029296875,709.5599975585938,710.2000122070312,1179296,2026-04-22,11:15:00,8,0.0006065810062951815,0.0006063971103973387,0.0015584772283381287,0.0005071358868802278,837414173.96875,8840717623.185202,12459632,709.5488553101088
2026-04-22 11:30:00-04:00,7126.509765625,7128.35009765625,7116.509765625,7116.580078125,72540523,19.280000686645508,19.510000228881836,19.25,19.510000228881836,0.0,710.1900024414062,710.4400024414062,709.260009765625,709.280029296875,752695,2026-04-22,11:30:00,9,-0.0014228335634153266,-0.0014238467522709186,0.011929436413124161,-0.0012953856580448786,534157544.11326087,9374875167.298462,13212327,709.5551879164406
2026-04-22 11:45:00-04:00,7116.580078125,7124.490234375,7115.66015625,7120.41015625,61374645,19.530000686645508,19.540000915527344,19.360000610351562,19.43000030517578,0.0,709.260009765625,710.0399780273438,709.1599731445312,709.6400146484375,843992,2026-04-22,11:45:00,10,0.0005381908280317482,0.0005380460552899535,-0.004100457343287234,0.0005075362856605814,598907966.8108723,9973783134.109335,14056319,709.5586784925225
2026-04-22 12:00:00-04:00,7120.509765625,7124.97021484375,7118.14013671875,7123.3798828125,57509000,19.43000030517578,19.459999084472656,19.31999969482422,19.31999969482422,0.0,709.6500244140625,710.1199951171875,709.3900146484375,709.9199829101562,750689,2026-04-22,12:00:00,11,0.0004170724013550231,0.0004169854508369042,-0.0056613797541866795,0.00039452152632257764,532846557.2572632,10506629691.366598,14807008,709.5714199226878
2026-04-22 12:15:00-04:00,7123.41015625,7124.5400390625,7115.14990234375,7115.47021484375,56101000,19.290000915527344,19.3799991607666,19.270000457763672,19.3799991607666,0.0,709.9199829101562,710.02001953125,709.0800170898438,709.155029296875,906453,2026-04-22,12:15:00,12,-0.001110381321629994,-0.0011109982516970263,0.0031055624684330763,-0.0010775208920665857,643054396.4221802,11149684087.788778,15713461,709.5625901759503
2026-04-22 12:30:00-04:00,7115.509765625,7120.39990234375,7112.58984375,7115.1201171875,58821000,19.40999984741211,19.469999313354492,19.360000610351562,19.450000762939453,0.0,709.1500244140625,709.6799926757812,708.8300170898438,709.0900268554688,839914,2026-04-22,12:30:00,13,-4.920232193783569e-05,-4.920353241288922e-05,0.003612053932105619,-9.16618210698994e-05,595667019.0528564,11745351106.841635,16553375,709.5441930628427
2026-04-22 12:45:00-04:00,7114.9501953125,7118.0498046875,7112.39990234375,7113.0,52150000,19.450000762939453,19.5,19.389999389648438,19.5,0.0,709.0900268554688,709.4000244140625,708.7999877929688,708.8900146484375,628527,2026-04-22,12:45:00,14,-0.0002979734920256494,-0.0002980178949467671,0.002570654760889024,-0.0002820688480392741,445644504.4364624,12190995611.278097,17181902,709.5253838182814
2026-04-22 13:00:00-04:00,7112.97021484375,7127.10986328125,7112.97021484375,7123.2099609375,62404000,19.489999771118164,19.489999771118164,19.25,19.329999923706055,0.0,708.9099731445312,710.4000244140625,708.8900146484375,709.9277954101562,1346651,2026-04-22,13:00:00,15,0.0014353944801770435,0.001434365286268502,-0.008717952630458714,0.0014639517277350578,955771108.6701458,13146766719.948242,18528553,709.5409296100047
2026-04-22 13:15:00-04:00,7123.240234375,7127.93994140625,7120.009765625,7124.169921875,52570000,19.329999923706055,19.389999389648438,19.270000457763672,19.299999237060547,0.0,709.9400024414062,710.4199829101562,709.5996704101562,710.0399780273438,636110,2026-04-22,13:15:00,16,0.00013476521719346657,0.00013475613717695012,-0.0015520272511080346,0.00015801975625229225,451650744.03218585,13598417463.980429,19164663,709.5568267482934
2026-04-22 13:30:00-04:00,7124.10986328125,7127.27001953125,7123.08984375,7126.1298828125,53856000,19.299999237060547,19.31999969482422,19.239999771118164,19.239999771118164,0.0,710.0499877929688,710.3300170898438,709.9000244140625,710.22998046875,555168,2026-04-22,13:30:00,17,0.0002751142882599922,0.0002750764512651216,-0.0031087807416680935,0.0002675940049658987,394254409.8261719,13992671873.8066,19719831,709.5736202712184
2026-04-22 13:45:00-04:00,7126.16015625,7127.06005859375,7122.39990234375,7123.97998046875,55772000,19.239999771118164,19.280000686645508,19.18000030517578,19.280000686645508,0.0,710.22998046875,710.4199829101562,709.8200073242188,709.989990234375,585483,2026-04-22,13:45:00,18,-0.00030169283736114494,-0.00030173835580171726,0.0020790496883160703,-0.0003379049617373564,415737813.2182617,14408409687.024862,20305314,709.5881249127624
2026-04-22 14:00:00-04:00,7124.0,7125.75,7122.93017578125,7123.81005859375,56386000,19.290000915527344,19.299999237060547,19.200000762939453,19.219999313354492,0.0,709.969970703125,710.219970703125,709.8599853515625,709.9500122070312,893614,2026-04-22,14:00:00,19,-2.385209889221862e-05,-2.3852383357336748e-05,-0.0031121043129721526,-5.630787460897402e-05,634474866.6860758,15042884553.710938,21198928,709.6059080775659
2026-04-22 14:15:00-04:00,7123.7900390625,7123.7900390625,7116.3798828125,7118.56005859375,58924000,19.209999084472656,19.25,19.190000534057617,19.209999084472656,0.0,709.9400024414062,709.9400024414062,709.2000122070312,709.4500122070312,1533196,2026-04-22,14:15:00,20,-0.0007369651853177395,-0.0007372368776525917,-0.0005203032902757476,-0.0007042749368305623,1087848571.604899,16130733125.315836,22732124,709.6007889678868
2026-04-22 14:30:00-04:00,7118.5498046875,7123.60009765625,7117.97998046875,7122.93017578125,56151000,19.219999313354492,19.219999313354492,19.110000610351562,19.110000610351562,0.0,709.4600219726562,709.97998046875,709.375,709.885009765625,825205,2026-04-22,14:30:00,21,0.0006139046593032216,0.0006137162969235277,-0.0052055428884388855,0.0006131475806738784,585686495.3804525,16716419620.69629,23557329,709.6058988986523
2026-04-22 14:45:00-04:00,7122.89013671875,7124.60009765625,7119.41015625,7120.58984375,65770000,19.110000610351562,19.1200008392334,19.040000915527344,19.06999969482422,0.0,709.885009765625,710.0700073242188,709.52001953125,709.6500244140625,1078376,2026-04-22,14:45:00,22,-0.0003285631016302082,-0.00032861709031095643,-0.0020931927917194892,-0.0003310188950743642,765373789.8426106,17481793410.5389,24635705,709.6120614587201
2026-04-22 15:00:00-04:00,7120.7001953125,7124.14013671875,7116.240234375,7123.72021484375,77543000,19.079999923706055,19.18000030517578,19.020000457763672,19.020000457763672,0.0,709.6599731445312,710.030029296875,709.1900024414062,709.9600219726562,1233758,2026-04-22,15:00:00,23,0.0004396224417415606,0.00043952583610717966,-0.00262187927953228,0.0004368316042118181,875630974.9020996,18357424385.440998,25869463,709.6175280268089
2026-04-22 15:15:00-04:00,7123.72998046875,7129.83984375,7123.64990234375,7128.93017578125,84090000,19.030000686645508,19.030000686645508,18.899999618530273,18.899999618530273,0.0,709.9598999023438,710.5800170898438,709.9400024414062,710.4500122070312,1467395,2026-04-22,15:15:00,24,0.0007313539527624702,0.0007310866437837404,-0.006309192236870653,0.0006901659518989689,1042324923.240865,19399749308.681866,27336858,709.6554149961881
2026-04-22 15:30:00-04:00,7128.83984375,7129.830078125,7125.0400390625,7128.47021484375,113754000,18.90999984741211,18.959999084472656,18.799999237060547,18.799999237060547,0.0,710.4550170898438,710.5900268554688,710.1300048828125,710.4500122070312,1916513,2026-04-22,15:30:00,25,-6.452033140436075e-05,-6.452241292898009e-05,-0.005291025581380615,0.0,1361471698.143921,20761221006.825787,29253371,709.7035417499675
2026-04-22 15:45:00-04:00,7128.47998046875,7138.64013671875,7127.7998046875,7137.1201171875,321412000,18.799999237060547,18.809999465942383,18.68000030517578,18.739999771118164,0.0,710.4400024414062,711.4500122070312,710.3699951171875,711.2100219726562,5072685,2026-04-22,15:45:00,26,0.001213430383104841,0.0012126947714730107,-0.003191461083897562,0.0010697582554246576,3606729811.3879395,24367950818.213726,34326056,709.8966108490217
2026-04-23 09:30:00-04:00,7118.7998046875,7130.580078125,7116.1201171875,7129.89990234375,117768475,19.329999923706055,19.329999923706055,19.149999618530273,19.170000076293945,0.0,709.5,710.5999755859375,709.219970703125,710.5700073242188,3741939,2026-04-23,09:30:00,1,-0.0010116426128744527,-0.0010121546686363558,0.022945587536158385,-0.0008998954298511386,2657263084.2112427,2657263084.2112427,3741939,710.1299845377604
2026-04-23 09:45:00-04:00,7129.759765625,7136.83984375,7125.41015625,7125.77001953125,145029036,19.18000030517578,19.8700008392334,19.149999618530273,19.31999969482422,0.0,710.5700073242188,711.2849731445312,710.1500244140625,710.2100219726562,2146005,2026-04-23,09:45:00,2,-0.000579234332748868,-0.0005794021537646188,0.007824706204136556,-0.0005066148976905493,1524840290.0463867,4182103374.2576294,5887944,710.2824643470843
2026-04-23 10:00:00-04:00,7126.0498046875,7126.740234375,7115.89013671875,7124.75,136485863,19.329999923706055,19.43000030517578,19.25,19.34000015258789,0.0,710.1900024414062,710.344970703125,709.1300048828125,710.0905151367188,1763418,2026-04-23,10:00:00,3,-0.00014314516584934545,-0.00014315541209519722,0.0010352203974945962,-0.000168269712113589,1251771372.8397217,5433874747.097351,7651362,710.1839838576911
2026-04-23 10:15:00-04:00,7124.7900390625,7133.0,7124.27001953125,7128.740234375,108738440,19.329999923706055,19.329999923706055,19.100000381469727,19.170000076293945,0.0,710.0900268554688,710.9600219726562,710.0599975585938,710.530029296875,1214462,2026-04-23,10:15:00,4,0.00056005254570346,0.0005598957748063071,-0.008790076264358127,0.0006189551202098187,862895511.7999675,6296770258.897319,8865824,710.2295577824824
2026-04-23 10:30:00-04:00,7128.830078125,7135.6298828125,7128.2001953125,7133.68017578125,95125399,19.149999618530273,19.149999618530273,18.959999084472656,18.959999084472656,0.0,710.510009765625,711.1300048828125,710.4000244140625,710.9400024414062,1045612,2026-04-23,10:30:00,5,0.0006929613429353942,0.0006927213560850021,-0.010954668283021052,0.0005769962248280969,743245418.2753092,7040015677.172627,9911436,710.2921995533874
2026-04-23 10:45:00-04:00,7133.7099609375,7144.58984375,7133.39990234375,7141.64990234375,85194911,18.979999542236328,18.979999542236328,18.700000762939453,18.790000915527344,0.0,710.9500122070312,712.0549926757812,710.8900146484375,711.7100219726562,1343570,2026-04-23,10:45:00,6,0.0011171970660468489,0.0011165734658185045,-0.008966148584075295,0.0010831005831795082,956019485.904134,7996035163.076762,11255006,710.4425500152344
2026-04-23 11:00:00-04:00,7141.47021484375,7144.1298828125,7138.7900390625,7140.81982421875,88041033,18.790000915527344,18.93000030517578,18.790000915527344,18.899999618530273,0.0,711.7000122070312,711.989990234375,711.4498901367188,711.635009765625,926170,2026-04-23,11:00:00,7,-0.00011623058205745274,-0.00011623733735532937,0.005854108442966188,-0.00010539714871982131,659147436.9993082,8655182600.07607,12181176,710.5375211782566
2026-04-23 11:15:00-04:00,7140.7099609375,7147.080078125,7139.0498046875,7143.6201171875,84343234,18.920000076293945,18.93000030517578,18.809999465942383,18.8700008392334,0.0,711.6400146484375,712.280029296875,711.510009765625,711.989990234375,962105,2026-04-23,11:15:00,8,0.0003921528672734542,0.00039207599543367166,-0.001587237031870803,0.0004988237844945065,684948215.0288899,9340130815.10496,13143281,710.6392091217527
2026-04-23 11:30:00-04:00,7143.60986328125,7147.77978515625,7139.25,7139.91015625,76090000,18.8700008392334,19.09000015258789,18.84000015258789,19.09000015258789,0.0,711.989990234375,712.3598022460938,711.4949951171875,711.5750122070312,942264,2026-04-23,11:30:00,9,-0.0005193390573182688,-0.0005194739605549614,0.011658680634347496,-0.0005828425020514283,670712878.0283203,10010843693.13328,14085545,710.7175258843928
2026-04-23 11:45:00-04:00,7139.91015625,7140.0498046875,7130.89990234375,7135.35986328125,76268000,19.079999923706055,19.25,19.079999923706055,19.200000762939453,0.0,711.5900268554688,711.6199951171875,710.7000122070312,711.10498046875,1377856,2026-04-23,11:45:00,10,-0.0006373039532950875,-0.0006375071177835423,0.00576221107764896,-0.0006605512141627523,979850806.6601562,10990694499.793436,15463401,710.7553183024509
2026-04-23 12:00:00-04:00,7135.419921875,7136.240234375,7126.83984375,7133.22021484375,70871000,19.190000534057617,19.329999923706055,19.1299991607666,19.149999618530273,0.0,711.10498046875,711.239990234375,710.3049926757812,710.9000244140625,949131,2026-04-23,12:00:00,11,-0.00029986552584548853,-0.00029991049450117657,-0.002604226167828738,-0.00028822193672783936,674656554.0822144,11665351053.87565,16412532,710.7587698153856
2026-04-23 12:15:00-04:00,7133.27978515625,7134.6298828125,7128.43994140625,7130.9501953125,64431000,19.139999389648438,19.170000076293945,19.040000915527344,19.110000610351562,0.0,710.9000244140625,711.0900268554688,710.4000244140625,710.72998046875,615220,2026-04-23,12:15:00,12,-0.0003182320835303232,-0.00031828273010603425,-0.002088721095326096,-0.00023919530098859276,437261469.30867517,12102612523.184326,17027752,710.7580920361258
2026-04-23 12:30:00-04:00,7131.02978515625,7136.009765625,7130.22021484375,7133.0,59921000,19.100000381469727,19.1200008392334,19.0,19.0,0.0,710.7489013671875,711.27001953125,710.625,710.9500122070312,678367,2026-04-23,12:30:00,13,0.0002874518305915341,0.0002874105242298697,-0.005756180368302943,0.00030958555897164786,482283895.2150675,12584896418.399393,17706119,710.7653810752878
2026-04-23 12:45:00-04:00,7133.0,7135.759765625,7130.259765625,7132.35009765625,58653000,19.010000228881836,19.010000228881836,18.8700008392334,18.920000076293945,0.0,710.9500122070312,711.1799926757812,710.5800170898438,710.8699951171875,374223,2026-04-23,12:45:00,14,-9.111206277157002e-05,-9.111621372781542e-05,-0.004210522300318709,-0.00011254953016370806,266026399.4390869,12850922817.83848,18080342,710.7676844740259
2026-04-23 13:00:00-04:00,7132.39013671875,7134.35986328125,7097.39990234375,7100.60986328125,92491000,18.90999984741211,19.969999313354492,18.860000610351562,19.8700008392334,0.0,710.8800048828125,711.0800170898438,707.3300170898438,707.739990234375,3329231,2026-04-23,13:00:00,15,-0.004450178964915064,-0.0044601104869776975,0.05021145661250648,-0.004403062310002981,2359481523.9766846,15210404341.815165,21409573,710.4487484087218
2026-04-23 13:15:00-04:00,7100.75,7100.75,7083.43017578125,7084.35009765625,87055000,19.860000610351562,20.489999771118164,19.860000610351562,20.31999969482422,0.0,707.75,707.75,705.8800048828125,706.0499877929688,3671939,2026-04-23,13:15:00,16,-0.0022899111397575167,-0.0022925369956894315,0.0226471482931343,-0.002387886038270337,2594445210.875305,17804849552.69047,25081512,709.879434409316
2026-04-23 13:30:00-04:00,7084.169921875,7099.68994140625,7057.08984375,7060.2001953125,92724000,20.329999923706055,21.31999969482422,20.0,21.309999465942383,0.0,706.0405883789062,707.7000122070312,703.3099975585938,703.760009765625,3688131,2026-04-23,13:30:00,17,-0.0034089086522897105,-0.0034147322198290198,0.048720461908782875,-0.0032433652955677905,2599849622.3012695,20404699174.99174,28769643,709.2440867268232
2026-04-23 13:45:00-04:00,7060.06005859375,7092.60986328125,7046.5498046875,7090.5400390625,126067000,21.209999084472656,21.559999465942383,19.84000015258789,19.84000015258789,0.0,703.760009765625,707.0499877929688,702.2802734375,706.635009765625,6595759,2026-04-23,13:45:00,18,0.004297306437591297,0.00428809938387964,-0.06898166824001306,0.004085199443141896,4652132326.619974,25056831501.611713,35365402,708.5125598632164
2026-04-23 14:00:00-04:00,7090.56982421875,7104.669921875,7087.06982421875,7101.3798828125,77710000,19.860000610351562,19.899999618530273,19.440000534057617,19.440000534057617,0.0,706.6699829101562,708.25,706.219970703125,707.7999877929688,2700834,2026-04-23,14:00:00,19,0.001528775479763489,0.0015276080921609037,-0.020161270940217135,0.00164862766667917,1910632953.6949463,26967464455.30666,38066236,708.4352772705623
2026-04-23 14:15:00-04:00,7101.419921875,7109.47021484375,7101.0498046875,7109.06982421875,64749000,19.420000076293945,19.450000762939453,19.219999313354492,19.329999923706055,0.0,707.760009765625,708.5900268554688,707.5900268554688,708.5100708007812,1442350,2026-04-23,14:15:00,20,0.0010828798815372132,0.0010822939900467787,-0.005658467455227134,0.0010032255157657044,1021515600.3631592,27988980055.66982,39508586,708.4277846762175
2026-04-23 14:30:00-04:00,7109.06982421875,7118.47021484375,7105.47021484375,7110.330078125,67071000,19.329999923706055,19.459999084472656,19.1299991607666,19.360000610351562,0.0,708.510009765625,709.47998046875,708.0900268554688,708.6699829101562,1478187,2026-04-23,14:30:00,21,0.00017727409315293485,0.00017725838195659094,0.0015520272511080346,0.0002257019567757368,1047660104.1481934,29036640159.818012,40986773,708.4392850302709
2026-04-23 14:45:00-04:00,7110.240234375,7110.2900390625,7092.14990234375,7094.77001953125,66371000,19.3799991607666,19.790000915527344,19.3799991607666,19.75,0.0,708.6699829101562,708.72998046875,706.739990234375,707.126220703125,1414086,2026-04-23,14:45:00,22,-0.002188373594866011,-0.002190771583462592,0.020144595937662713,-0.002178393673020862,1000511185.9736328,30037151345.791645,42400859,708.4090288310349
2026-04-23 15:00:00-04:00,7094.77978515625,7105.4599609375,7091.759765625,7105.39013671875,76314000,19.799999237060547,19.899999618530273,19.56999969482422,19.56999969482422,0.0,707.1325073242188,708.2291259765625,706.760009765625,708.2100219726562,1391020,2026-04-23,15:00:00,23,0.0014968937905335267,0.001495774561794505,-0.009113939502571222,0.001532684318301225,984470830.7881674,31021622176.57981,43791879,708.3875568933639
2026-04-23 15:15:00-04:00,7105.4599609375,7109.81005859375,7105.4599609375,7107.81982421875,86210000,19.559999465942383,19.559999465942383,19.31999969482422,19.350000381469727,0.0,708.219970703125,708.6599731445312,708.2000122070312,708.405029296875,927657,2026-04-23,15:15:00,24,0.00034194990749969456,0.00034189145595497905,-0.011241661562860217,0.00027535239288978275,657172322.5645752,31678794499.144386,44719536,708.3882645639344
2026-04-23 15:30:00-04:00,7107.919921875,7112.18994140625,7095.47021484375,7097.14990234375,113564000,19.350000381469727,19.559999465942383,19.219999313354492,19.489999771118164,0.0,708.4199829101562,708.9099731445312,707.1099853515625,707.3400268554688,1372337,2026-04-23,15:30:00,25,-0.0015011525529451397,-0.001502280411305179,0.007235110433512215,-0.0015033806895234925,971321824.072469,32650116323.216858,46091873,708.3703524744342
2026-04-23 15:45:00-04:00,7096.89013671875,7112.14013671875,7090.3798828125,7108.0400390625,331346000,19.520000457763672,19.520000457763672,18.979999542236328,18.979999542236328,0.0,707.3400268554688,708.8800048828125,706.469970703125,708.4400024414062,4919556,2026-04-23,15:45:00,26,0.0015344380305613026,0.0015332619834200756,-0.02616727731508728,0.0015550874320340302,3482701243.0480957,36132817566.26495,51011429,708.3278840564328
2026-04-24 09:30:00-04:00,7136.47998046875,7137.1201171875,7117.81982421875,7123.7001953125,119906216,19.100000381469727,19.18000030517578,18.979999542236328,19.139999389648438,0.0,710.75,711.1599731445312,709.5499877929688,709.969970703125,4358486,2026-04-24,09:30:00,1,0.002203160950689398,0.0022007375503765303,0.008429918402055758,0.002159629970704957,3095512884.178874,3095512884.178874,4358486,710.2266438802084
