volume,vwap,open,close,high,low,timestamp_ms,transactions,timestamp,session_date,option_ticker,option_type,otm_offset_points,selection_status,ticker,underlying_ticker,expiration_date,strike_price,target_strike,spot_for_selection,strike_distance_from_spot,exercise_style,shares_per_contract,primary_exchange,reference_query_underlying,reference_query_mode,spx_at_1500,rq1_prediction,rq1_confidence_percentile,rq2_predicted_move_bps,rq3_positive,ml_direction,mean_reversion_direction,actual_abs_move_bps,actual_signed_move_bps
730,0.6626,0.5,0.8,0.95,0.35,1770238260000,259,2026-02-04 15:51:00-05:00,2026-02-04,O:SPXW260204P06885000,put,20,selected,O:SPXW260204P06885000,SPX,2026-02-04,6885,6884.85,6904.85,-19.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
1213,0.8905,0.8,0.6,1.15,0.6,1770238320000,404,2026-02-04 15:52:00-05:00,2026-02-04,O:SPXW260204P06885000,put,20,selected,O:SPXW260204P06885000,SPX,2026-02-04,6885,6884.85,6904.85,-19.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
1369,0.8351,0.6,1.1,1.25,0.4,1770238380000,360,2026-02-04 15:53:00-05:00,2026-02-04,O:SPXW260204P06885000,put,20,selected,O:SPXW260204P06885000,SPX,2026-02-04,6885,6884.85,6904.85,-19.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
2265,2.1978,1.07,2.4,3.0,0.9,1770238440000,820,2026-02-04 15:54:00-05:00,2026-02-04,O:SPXW260204P06885000,put,20,selected,O:SPXW260204P06885000,SPX,2026-02-04,6885,6884.85,6904.85,-19.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
2445,2.8074,2.45,3.66,3.9,1.7,1770238500000,897,2026-02-04 15:55:00-05:00,2026-02-04,O:SPXW260204P06885000,put,20,selected,O:SPXW260204P06885000,SPX,2026-02-04,6885,6884.85,6904.85,-19.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
2253,5.0738,3.71,4.6,6.9,3.71,1770238560000,730,2026-02-04 15:56:00-05:00,2026-02-04,O:SPXW260204P06885000,put,20,selected,O:SPXW260204P06885000,SPX,2026-02-04,6885,6884.85,6904.85,-19.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
643,3.4598,4.8,3.1,4.8,2.55,1770238620000,232,2026-02-04 15:57:00-05:00,2026-02-04,O:SPXW260204P06885000,put,20,selected,O:SPXW260204P06885000,SPX,2026-02-04,6885,6884.85,6904.85,-19.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
737,2.7499,3.2,1.65,4.0,1.5,1770238680000,228,2026-02-04 15:58:00-05:00,2026-02-04,O:SPXW260204P06885000,put,20,selected,O:SPXW260204P06885000,SPX,2026-02-04,6885,6884.85,6904.85,-19.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
866,2.2432,1.6,2.05,4.0,0.45,1770238740000,392,2026-02-04 15:59:00-05:00,2026-02-04,O:SPXW260204P06885000,put,20,selected,O:SPXW260204P06885000,SPX,2026-02-04,6885,6884.85,6904.85,-19.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
206,5.8026,5.8,5.32,6.32,5.3,1770234900000,104,2026-02-04 14:55:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
116,4.928,5.1,4.7,5.35,4.6,1770234960000,52,2026-02-04 14:56:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
98,4.2859,4.6,4.1,4.6,3.85,1770235020000,55,2026-02-04 14:57:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
310,4.1732,4.2,4.2,4.4,3.9,1770235080000,71,2026-02-04 14:58:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
190,4.0387,4.1,3.8,4.63,3.8,1770235140000,65,2026-02-04 14:59:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
435,3.791,3.83,4.98,4.98,3.3,1770235200000,182,2026-02-04 15:00:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
395,5.4681,4.9,6.0,6.15,4.8,1770235260000,154,2026-02-04 15:01:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
328,5.8258,5.7,6.2,6.4,5.1,1770235320000,116,2026-02-04 15:02:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
291,5.3076,5.98,4.3,5.98,4.3,1770235380000,86,2026-02-04 15:03:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
234,4.464,4.1,4.8,5.2,4.1,1770235440000,78,2026-02-04 15:04:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
130,4.4235,4.78,4.6,4.9,4.2,1770235500000,62,2026-02-04 15:05:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
611,4.3803,4.3,4.4,4.76,4.0,1770235560000,110,2026-02-04 15:06:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
119,4.5559,4.3,4.67,4.9,4.2,1770235620000,67,2026-02-04 15:07:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
243,4.544,4.5,4.5,4.8,4.1,1770235680000,82,2026-02-04 15:08:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
180,4.0182,4.3,3.8,4.4,3.6,1770235740000,80,2026-02-04 15:09:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
385,4.0188,3.7,4.4,4.45,3.47,1770235800000,117,2026-02-04 15:10:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
711,5.7213,4.5,6.9,7.0,4.5,1770235860000,248,2026-02-04 15:11:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
909,7.7147,6.7,7.4,8.4,6.7,1770235920000,337,2026-02-04 15:12:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
535,7.8055,7.3,6.5,8.7,6.5,1770235980000,240,2026-02-04 15:13:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
429,5.4309,6.4,5.1,6.5,4.9,1770236040000,143,2026-02-04 15:14:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
300,4.8298,5.0,4.4,5.4,4.3,1770236100000,127,2026-02-04 15:15:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
451,5.9162,4.3,6.0,6.5,4.2,1770236160000,164,2026-02-04 15:16:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
165,5.4747,5.74,5.0,5.9,4.9,1770236220000,94,2026-02-04 15:17:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
333,5.2278,4.7,5.6,5.8,4.5,1770236280000,131,2026-02-04 15:18:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
269,4.8663,5.6,4.6,5.6,4.5,1770236340000,99,2026-02-04 15:19:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
236,5.2863,4.9,5.65,6.0,4.7,1770236400000,100,2026-02-04 15:20:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
388,5.0178,5.6,4.61,6.0,3.85,1770236460000,149,2026-02-04 15:21:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
263,3.9863,4.4,4.1,4.5,3.6,1770236520000,126,2026-02-04 15:22:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
391,3.4071,3.9,3.1,4.0,3.1,1770236580000,195,2026-02-04 15:23:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
537,3.0403,3.1,3.2,3.4,2.82,1770236640000,203,2026-02-04 15:24:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
640,3.5855,3.2,3.1,4.3,3.1,1770236700000,214,2026-02-04 15:25:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
325,2.9031,3.0,2.8,3.3,2.6,1770236760000,192,2026-02-04 15:26:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
318,2.2359,2.8,2.4,2.8,1.9,1770236820000,188,2026-02-04 15:27:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
295,2.4416,2.4,2.35,2.7,2.2,1770236880000,125,2026-02-04 15:28:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
335,2.8352,2.4,3.3,3.6,2.2,1770236940000,161,2026-02-04 15:29:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
529,3.2312,3.4,3.4,3.66,2.85,1770237000000,206,2026-02-04 15:30:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
283,3.3905,3.4,3.65,3.8,2.65,1770237060000,169,2026-02-04 15:31:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
351,3.6054,3.7,3.4,3.92,3.2,1770237120000,165,2026-02-04 15:32:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
623,2.6286,3.2,2.15,3.2,2.0,1770237180000,196,2026-02-04 15:33:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
589,1.9819,2.1,2.15,2.35,1.7,1770237240000,187,2026-02-04 15:34:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
413,2.2983,2.05,2.5,2.6,1.95,1770237300000,155,2026-02-04 15:35:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
441,1.9819,2.5,1.75,2.7,1.65,1770237360000,162,2026-02-04 15:36:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
667,1.6307,1.7,1.35,1.81,1.3,1770237420000,177,2026-02-04 15:37:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
281,1.3536,1.3,1.2,1.6,1.2,1770237480000,148,2026-02-04 15:38:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
497,1.4177,1.25,1.32,1.72,1.25,1770237540000,130,2026-02-04 15:39:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
352,1.1675,1.3,1.05,1.36,1.0,1770237600000,147,2026-02-04 15:40:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
261,1.2901,1.1,1.47,1.5,1.03,1770237660000,114,2026-02-04 15:41:00-05:00,2026-02-04,O:SPXW260204P06890000,put,15,selected,O:SPXW260204P06890000,SPX,2026-02-04,6890,6889.85,6904.85,-14.850000000000364,european,100,XCBO,SPX,as_of,6904.85,0.0,0.7623762376237624,21.864479917945825,True,put,put,31.99200561923909,-31.99200561923909
