task,dataset_variant,feature_set,model,accuracy,balanced_accuracy,precision,recall,f1,mcc,roc_auc,average_precision,positive_prevalence,average_precision_lift,average_precision_lift_ratio,outer_fold,outer_train_start,outer_train_end,outer_test_start,outer_test_end,threshold,inner_threshold_objective,inner_best_search_score,best_parameters
RQ1 Direction,Relaxed,Full,Histogram Gradient Boosting,0.4913294797687861,0.4970548862115127,0.5161290322580645,0.35555555555555557,0.42105263157894735,-0.006136702100381683,0.5319946452476573,0.5614653054842647,0.5202312138728323,0.04123409161143232,1.0792610872086421,1,2023-02-15,2023-11-02,2023-11-03,2024-08-19,0.47480323815125935,0.5209781529294936,0.5301541294962347,"{""model__l2_regularization"": 0.007697757443397426, ""model__learning_rate"": 0.018159967003095606, ""model__max_bins"": 32, ""model__max_iter"": 407, ""model__max_leaf_nodes"": 27, ""model__min_samples_leaf"": 17}"
RQ1 Direction,Relaxed,Full,Histogram Gradient Boosting,0.5086705202312138,0.5094478692039668,0.48314606741573035,0.524390243902439,0.5029239766081871,0.018878037478139344,0.5422138836772984,0.5231071829591272,0.47398843930635837,0.049118743652768804,1.1036285689259635,2,2023-02-15,2024-08-19,2024-08-20,2025-05-05,0.5618789333444311,0.5377597109304426,0.5348693252512856,"{""model__l2_regularization"": 1.1199699474461726, ""model__learning_rate"": 0.01890317021933428, ""model__max_bins"": 64, ""model__max_iter"": 127, ""model__max_leaf_nodes"": 25, ""model__min_samples_leaf"": 14}"
RQ1 Direction,Relaxed,Full,Histogram Gradient Boosting,0.5202312138728323,0.5039650537634408,0.46938775510204084,0.2875,0.35658914728682173,0.00877519268149914,0.49287634408602143,0.48616519394160873,0.4624277456647399,0.023737448276868856,1.0513322318987288,3,2023-02-15,2025-05-05,2025-05-06,2026-01-28,0.4937720108279971,0.5588753583545936,0.5591854776391997,"{""model__l2_regularization"": 17.937759028671657, ""model__learning_rate"": 0.051876918809428636, ""model__max_bins"": 32, ""model__max_iter"": 195, ""model__max_leaf_nodes"": 26, ""model__min_samples_leaf"": 11}"
RQ1 Direction,Relaxed,Full,RBF SVC,0.5144508670520231,0.5066265060240964,0.525,0.7,0.6,0.014363038872600424,0.4835341365461847,0.4895370433003763,0.5202312138728323,-0.030694170572456048,0.9409989832329456,1,2023-02-15,2023-11-02,2023-11-03,2024-08-19,-0.38209961659305536,0.5767130089374379,0.4994961179171706,"{""model__C"": 0.3800144174512463, ""model__gamma"": 0.1615059305949662}"
RQ1 Direction,Relaxed,Full,RBF SVC,0.5144508670520231,0.49202626641651037,0.4166666666666667,0.06097560975609756,0.10638297872340426,-0.0313412113422711,0.47761994103457517,0.46010405988254854,0.47398843930635837,-0.013884379423809823,0.970707345849767,2,2023-02-15,2024-08-19,2024-08-20,2025-05-05,0.25756512653116415,0.5017163504968383,0.5318091174050678,"{""model__C"": 6.161971322719818, ""model__gamma"": 0.5253046118204456}"
RQ1 Direction,Relaxed,Full,RBF SVC,0.4913294797687861,0.4762096774193548,0.4230769230769231,0.275,0.3333333333333333,-0.05173952499562755,0.49825268817204305,0.4727209444105107,0.4624277456647399,0.010293198745770837,1.0222590422877293,3,2023-02-15,2025-05-05,2025-05-06,2026-01-28,0.05990667286374842,0.5385707898266747,0.532578615358446,"{""model__C"": 91.80931329804338, ""model__gamma"": 0.00761032131730643}"
RQ1 Direction,Relaxed,Reduced,Logistic ElasticNet,0.48554913294797686,0.501338688085676,0.5263157894736842,0.1111111111111111,0.1834862385321101,0.00427791877020323,0.47135207496653275,0.522044651051223,0.5202312138728323,0.0018134371783906644,1.0034858292429065,1,2023-02-15,2023-11-02,2023-11-03,2024-08-19,0.5018386670336829,0.5661618669314796,0.5611883730304782,"{""model__C"": 0.16935257489677374, ""model__l1_ratio"": 0.6697246517218077}"
RQ1 Direction,Relaxed,Reduced,Logistic ElasticNet,0.49710982658959535,0.501474135620477,0.4752475247524752,0.5853658536585366,0.5245901639344263,0.0029865385390332516,0.489949075314929,0.4854967464091895,0.47398843930635837,0.011508307102831128,1.0242797210828023,2,2023-02-15,2024-08-19,2024-08-20,2025-05-05,0.5261169228604381,0.5136404697380307,0.5133383226342269,"{""model__C"": 0.19163820140288756, ""model__l1_ratio"": 0.4927234918566441}"
RQ1 Direction,Relaxed,Reduced,Logistic ElasticNet,0.4624277456647399,0.5,0.4624277456647399,1.0,0.6324110671936759,0.0,0.5,0.4624277456647399,0.4624277456647399,0.0,1.0,3,2023-02-15,2025-05-05,2025-05-06,2026-01-28,0.502067344142001,0.5290628862996765,0.5,"{""model__C"": 0.0017482760355616923, ""model__l1_ratio"": 0.16332444820826675}"
RQ1 Direction,Relaxed,Reduced,Extra Trees,0.43352601156069365,0.44149933065595715,0.4230769230769231,0.24444444444444444,0.30985915492957744,-0.12748432087218925,0.4674698795180723,0.5008728323140175,0.5202312138728323,-0.019358381558814863,0.9627888887813892,1,2023-02-15,2023-11-02,2023-11-03,2024-08-19,0.4922733235039012,0.5518867924528301,0.5188344550186655,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 12, ""model__min_samples_split"": 5, ""model__n_estimators"": 782}"
RQ1 Direction,Relaxed,Reduced,Extra Trees,0.5260115606936416,0.5036183328866256,0.5,0.07317073170731707,0.1276595744680851,0.014222062289770078,0.5553470919324577,0.5030999697780928,0.47398843930635837,0.029111530471734426,1.061418228922074,2,2023-02-15,2024-08-19,2024-08-20,2025-05-05,0.5438345834344307,0.5088527551942186,0.4940573087834938,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced_subsample"", ""model__max_depth"": 5, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 14, ""model__min_samples_split"": 3, ""model__n_estimators"": 772}"
RQ1 Direction,Relaxed,Reduced,Extra Trees,0.5086705202312138,0.4975806451612903,0.45901639344262296,0.35,0.3971631205673759,-0.00504942707214329,0.4919354838709678,0.44928449461530057,0.4624277456647399,-0.013143251049439308,0.9715777196055875,3,2023-02-15,2025-05-05,2025-05-06,2026-01-28,0.5057609378749741,0.5266826227611057,0.5210944010477626,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 14, ""model__min_samples_split"": 14, ""model__n_estimators"": 217}"
RQ1 Direction,Relaxed,Reduced,Histogram Gradient Boosting,0.5202312138728323,0.5295180722891566,0.574468085106383,0.3,0.39416058394160586,0.0663046652869205,0.5070281124497992,0.5521141616183961,0.5202312138728323,0.03188294774556377,1.0612861106664726,1,2023-02-15,2023-11-02,2023-11-03,2024-08-19,0.4948317561267731,0.5369910625620655,0.5126873126873127,"{""model__l2_regularization"": 7.218515636551838, ""model__learning_rate"": 0.024418078928694402, ""model__max_bins"": 64, ""model__max_iter"": 218, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 29}"
RQ1 Direction,Relaxed,Reduced,Histogram Gradient Boosting,0.5260115606936416,0.5440230501206111,0.5,0.8902439024390244,0.6403508771929824,0.12113773169497477,0.5337711069418386,0.47559207294427897,0.47398843930635837,0.0016036336379205984,1.003383275845857,2,2023-02-15,2024-08-19,2024-08-20,2025-05-05,0.2858089653013665,0.5309846431797651,0.5291074574553636,"{""model__l2_regularization"": 0.009356972535848815, ""model__learning_rate"": 0.015500548321628836, ""model__max_bins"": 64, ""model__max_iter"": 315, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 15}"
RQ1 Direction,Relaxed,Reduced,Histogram Gradient Boosting,0.5028901734104047,0.4922043010752688,0.45161290322580644,0.35,0.39436619718309857,-0.016211163550958124,0.5228494623655914,0.4881527121080819,0.4624277456647399,0.025724966443342046,1.0556302399337272,3,2023-02-15,2025-05-05,2025-05-06,2026-01-28,0.4891730328897097,0.5352962836327293,0.5377110012474108,"{""model__l2_regularization"": 17.937759028671657, ""model__learning_rate"": 0.051876918809428636, ""model__max_bins"": 32, ""model__max_iter"": 195, ""model__max_leaf_nodes"": 26, ""model__min_samples_leaf"": 11}"
RQ1 Direction,Relaxed,Reduced,RBF SVC,0.4624277456647399,0.46880856760374834,0.4745762711864407,0.3111111111111111,0.37583892617449666,-0.06574264672320587,0.47108433734939764,0.507349211842727,0.5202312138728323,-0.012882002030105366,0.9752379294310197,1,2023-02-15,2023-11-02,2023-11-03,2024-08-19,0.03020445511817587,0.5350049652432969,0.523153089600458,"{""model__C"": 29.281583812996097, ""model__gamma"": 0.0007658010959494785}"
RQ1 Direction,Relaxed,Reduced,RBF SVC,0.5202312138728323,0.4993299383543286,0.47058823529411764,0.0975609756097561,0.16161616161616163,-0.002247944671559036,0.5147413562047708,0.4930158373245216,0.47398843930635837,0.019027398018163222,1.0401431689895395,2,2023-02-15,2024-08-19,2024-08-20,2025-05-05,0.8845769542197559,0.5232158988256549,0.5257341012518187,"{""model__C"": 59.347561835142315, ""model__gamma"": 0.33674187413197765}"
RQ1 Direction,Relaxed,Reduced,RBF SVC,0.49710982658959535,0.5016801075268817,0.4639175257731959,0.5625,0.5084745762711864,0.0033756769451142956,0.4905913978494624,0.4607894258972,0.4624277456647399,-0.0016383197675398642,0.996457133502695,3,2023-02-15,2025-05-05,2025-05-06,2026-01-28,-0.6828921291260206,0.5304700034191631,0.5211592619859112,"{""model__C"": 48.87782924401554, ""model__gamma"": 0.04627323739172812}"
