dataset,ticker,session_date,rows,file_path,status,message
index_minute_1,I:SPX,2024-01-12,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-01-12\data.parquet,ok,
index_minute_1,I:SPX,2024-01-15,0,,empty,No qualifying bars
index_minute_1,I:SPX,2024-01-16,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-01-16\data.parquet,ok,
index_minute_1,I:SPX,2024-01-17,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-01-17\data.parquet,ok,
index_minute_1,I:SPX,2024-01-18,391,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-01-18\data.parquet,ok,
index_minute_1,I:SPX,2024-01-19,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-01-19\data.parquet,ok,
index_minute_1,I:SPX,2024-01-22,391,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-01-22\data.parquet,ok,
index_minute_1,I:SPX,2024-01-23,394,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-01-23\data.parquet,ok,
index_minute_1,I:SPX,2024-01-24,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-01-24\data.parquet,ok,
index_minute_1,I:SPX,2024-01-25,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-01-25\data.parquet,ok,
index_minute_1,I:SPX,2024-01-26,391,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-01-26\data.parquet,ok,
index_minute_1,I:SPX,2024-01-29,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-01-29\data.parquet,ok,
index_minute_1,I:SPX,2024-01-30,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-01-30\data.parquet,ok,
index_minute_1,I:SPX,2024-01-31,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-01-31\data.parquet,ok,
index_minute_1,I:SPX,2024-02-01,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-02-01\data.parquet,ok,
index_minute_1,I:SPX,2024-02-02,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-02-02\data.parquet,ok,
index_minute_1,I:SPX,2024-02-05,394,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-02-05\data.parquet,ok,
index_minute_1,I:SPX,2024-02-06,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-02-06\data.parquet,ok,
index_minute_1,I:SPX,2024-02-07,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-02-07\data.parquet,ok,
index_minute_1,I:SPX,2024-02-08,395,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-02-08\data.parquet,ok,
index_minute_1,I:SPX,2024-02-09,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-02-09\data.parquet,ok,
index_minute_1,I:SPX,2024-02-12,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-02-12\data.parquet,ok,
index_minute_1,I:SPX,2024-02-13,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-02-13\data.parquet,ok,
index_minute_1,I:SPX,2024-02-14,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-02-14\data.parquet,ok,
index_minute_1,I:SPX,2024-02-15,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-02-15\data.parquet,ok,
index_minute_1,I:SPX,2024-02-16,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-02-16\data.parquet,ok,
index_minute_1,I:SPX,2024-02-19,0,,empty,No qualifying bars
index_minute_1,I:SPX,2024-02-20,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-02-20\data.parquet,ok,
index_minute_1,I:SPX,2024-02-21,394,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-02-21\data.parquet,ok,
index_minute_1,I:SPX,2024-02-22,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-02-22\data.parquet,ok,
index_minute_1,I:SPX,2024-02-23,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-02-23\data.parquet,ok,
index_minute_1,I:SPX,2024-02-26,391,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-02-26\data.parquet,ok,
index_minute_1,I:SPX,2024-02-27,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-02-27\data.parquet,ok,
index_minute_1,I:SPX,2024-02-28,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-02-28\data.parquet,ok,
index_minute_1,I:SPX,2024-02-29,394,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-02-29\data.parquet,ok,
index_minute_1,I:SPX,2024-03-01,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-03-01\data.parquet,ok,
index_minute_1,I:SPX,2024-03-04,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-03-04\data.parquet,ok,
index_minute_1,I:SPX,2024-03-05,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-03-05\data.parquet,ok,
index_minute_1,I:SPX,2024-03-06,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-03-06\data.parquet,ok,
index_minute_1,I:SPX,2024-03-07,394,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-03-07\data.parquet,ok,
index_minute_1,I:SPX,2024-03-08,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-03-08\data.parquet,ok,
index_minute_1,I:SPX,2024-03-11,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-03-11\data.parquet,ok,
index_minute_1,I:SPX,2024-03-12,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-03-12\data.parquet,ok,
index_minute_1,I:SPX,2024-03-13,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-03-13\data.parquet,ok,
index_minute_1,I:SPX,2024-03-14,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-03-14\data.parquet,ok,
index_minute_1,I:SPX,2024-03-15,395,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-03-15\data.parquet,ok,
index_minute_1,I:SPX,2024-03-18,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-03-18\data.parquet,ok,
index_minute_1,I:SPX,2024-03-19,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-03-19\data.parquet,ok,
index_minute_1,I:SPX,2024-03-20,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-03-20\data.parquet,ok,
index_minute_1,I:SPX,2024-03-21,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-03-21\data.parquet,ok,
index_minute_1,I:SPX,2024-03-22,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-03-22\data.parquet,ok,
index_minute_1,I:SPX,2024-03-25,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-03-25\data.parquet,ok,
index_minute_1,I:SPX,2024-03-26,394,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-03-26\data.parquet,ok,
index_minute_1,I:SPX,2024-03-27,394,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-03-27\data.parquet,ok,
index_minute_1,I:SPX,2024-03-28,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-03-28\data.parquet,ok,
index_minute_1,I:SPX,2024-03-29,0,,empty,No qualifying bars
index_minute_1,I:SPX,2024-04-01,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-01\data.parquet,ok,
index_minute_1,I:SPX,2024-04-02,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-02\data.parquet,ok,
index_minute_1,I:SPX,2024-04-03,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-03\data.parquet,ok,
index_minute_1,I:SPX,2024-04-04,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-04\data.parquet,ok,
index_minute_1,I:SPX,2024-04-05,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-05\data.parquet,ok,
index_minute_1,I:SPX,2024-04-08,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-08\data.parquet,ok,
index_minute_1,I:SPX,2024-04-09,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-09\data.parquet,ok,
index_minute_1,I:SPX,2024-04-10,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-10\data.parquet,ok,
index_minute_1,I:SPX,2024-04-11,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-11\data.parquet,ok,
index_minute_1,I:SPX,2024-04-12,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-12\data.parquet,ok,
index_minute_1,I:SPX,2024-04-15,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-15\data.parquet,ok,
index_minute_1,I:SPX,2024-04-16,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-16\data.parquet,ok,
index_minute_1,I:SPX,2024-04-17,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-17\data.parquet,ok,
index_minute_1,I:SPX,2024-04-18,394,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-18\data.parquet,ok,
index_minute_1,I:SPX,2024-04-19,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-19\data.parquet,ok,
index_minute_1,I:SPX,2024-04-22,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-22\data.parquet,ok,
index_minute_1,I:SPX,2024-04-23,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-23\data.parquet,ok,
index_minute_1,I:SPX,2024-04-24,394,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-24\data.parquet,ok,
index_minute_1,I:SPX,2024-04-25,395,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-25\data.parquet,ok,
index_minute_1,I:SPX,2024-04-26,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-26\data.parquet,ok,
index_minute_1,I:SPX,2024-04-29,394,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-29\data.parquet,ok,
index_minute_1,I:SPX,2024-04-30,394,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-04-30\data.parquet,ok,
index_minute_1,I:SPX,2024-05-01,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-01\data.parquet,ok,
index_minute_1,I:SPX,2024-05-02,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-02\data.parquet,ok,
index_minute_1,I:SPX,2024-05-03,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-03\data.parquet,ok,
index_minute_1,I:SPX,2024-05-06,394,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-06\data.parquet,ok,
index_minute_1,I:SPX,2024-05-07,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-07\data.parquet,ok,
index_minute_1,I:SPX,2024-05-08,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-08\data.parquet,ok,
index_minute_1,I:SPX,2024-05-09,391,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-09\data.parquet,ok,
index_minute_1,I:SPX,2024-05-10,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-10\data.parquet,ok,
index_minute_1,I:SPX,2024-05-13,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-13\data.parquet,ok,
index_minute_1,I:SPX,2024-05-14,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-14\data.parquet,ok,
index_minute_1,I:SPX,2024-05-15,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-15\data.parquet,ok,
index_minute_1,I:SPX,2024-05-16,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-16\data.parquet,ok,
index_minute_1,I:SPX,2024-05-17,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-17\data.parquet,ok,
index_minute_1,I:SPX,2024-05-20,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-20\data.parquet,ok,
index_minute_1,I:SPX,2024-05-21,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-21\data.parquet,ok,
index_minute_1,I:SPX,2024-05-22,395,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-22\data.parquet,ok,
index_minute_1,I:SPX,2024-05-23,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-23\data.parquet,ok,
index_minute_1,I:SPX,2024-05-24,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-24\data.parquet,ok,
index_minute_1,I:SPX,2024-05-27,0,,empty,No qualifying bars
index_minute_1,I:SPX,2024-05-28,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-28\data.parquet,ok,
index_minute_1,I:SPX,2024-05-29,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-29\data.parquet,ok,
index_minute_1,I:SPX,2024-05-30,314,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-30\data.parquet,ok,
index_minute_1,I:SPX,2024-05-31,395,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-05-31\data.parquet,ok,
index_minute_1,I:SPX,2024-06-03,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-06-03\data.parquet,ok,
index_minute_1,I:SPX,2024-06-04,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-06-04\data.parquet,ok,
index_minute_1,I:SPX,2024-06-05,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-06-05\data.parquet,ok,
index_minute_1,I:SPX,2024-06-06,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-06-06\data.parquet,ok,
index_minute_1,I:SPX,2024-06-07,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-06-07\data.parquet,ok,
index_minute_1,I:SPX,2024-06-10,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-06-10\data.parquet,ok,
index_minute_1,I:SPX,2024-06-11,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-06-11\data.parquet,ok,
index_minute_1,I:SPX,2024-06-12,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-06-12\data.parquet,ok,
index_minute_1,I:SPX,2024-06-13,394,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-06-13\data.parquet,ok,
index_minute_1,I:SPX,2024-06-14,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-06-14\data.parquet,ok,
index_minute_1,I:SPX,2024-06-17,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-06-17\data.parquet,ok,
index_minute_1,I:SPX,2024-06-18,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-06-18\data.parquet,ok,
index_minute_1,I:SPX,2024-06-19,0,,empty,No qualifying bars
index_minute_1,I:SPX,2024-06-20,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-06-20\data.parquet,ok,
index_minute_1,I:SPX,2024-06-21,394,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-06-21\data.parquet,ok,
index_minute_1,I:SPX,2024-06-24,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-06-24\data.parquet,ok,
index_minute_1,I:SPX,2024-06-25,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-06-25\data.parquet,ok,
index_minute_1,I:SPX,2024-06-26,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-06-26\data.parquet,ok,
index_minute_1,I:SPX,2024-06-27,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-06-27\data.parquet,ok,
index_minute_1,I:SPX,2024-06-28,394,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-06-28\data.parquet,ok,
index_minute_1,I:SPX,2024-07-01,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-07-01\data.parquet,ok,
index_minute_1,I:SPX,2024-07-02,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-07-02\data.parquet,ok,
index_minute_1,I:SPX,2024-07-03,214,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-07-03\data.parquet,ok,
index_minute_1,I:SPX,2024-07-04,0,,empty,No qualifying bars
index_minute_1,I:SPX,2024-07-05,391,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-07-05\data.parquet,ok,
index_minute_1,I:SPX,2024-07-08,391,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-07-08\data.parquet,ok,
index_minute_1,I:SPX,2024-07-09,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-07-09\data.parquet,ok,
index_minute_1,I:SPX,2024-07-10,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-07-10\data.parquet,ok,
index_minute_1,I:SPX,2024-07-11,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-07-11\data.parquet,ok,
index_minute_1,I:SPX,2024-07-12,394,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-07-12\data.parquet,ok,
index_minute_1,I:SPX,2024-07-15,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-07-15\data.parquet,ok,
index_minute_1,I:SPX,2024-07-16,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-07-16\data.parquet,ok,
index_minute_1,I:SPX,2024-07-17,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-07-17\data.parquet,ok,
index_minute_1,I:SPX,2024-07-18,394,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-07-18\data.parquet,ok,
index_minute_1,I:SPX,2024-07-19,393,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-07-19\data.parquet,ok,
index_minute_1,I:SPX,2024-07-22,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-07-22\data.parquet,ok,
index_minute_1,I:SPX,2024-07-23,394,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-07-23\data.parquet,ok,
index_minute_1,I:SPX,2024-07-24,392,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\index_minute_1\ticker=I_SPX\date=2024-07-24\data.parquet,ok,
